NAME	GS<br> follow link to MSigDB	GS DETAILS	SIZE	ES	NES	NOM p-val	FDR q-val	FWER p-val	RANK AT MAX	LEADING EDGE	
GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY	GOBP_POSITIVE_REGULATION_OF_HYDROLASE_ACTIVITY		24	-0.42129526	-1.3116263	0.13659793	0.34021112	1.0	282	tags=29%, list=13%, signal=33%	
GOBP_NEUROTRANSMITTER_SECRETION	GOBP_NEUROTRANSMITTER_SECRETION		28	-0.39142618	-1.3077364	0.13541667	0.34444198	1.0	191	tags=21%, list=9%, signal=23%	
GOBP_REGULATION_OF_PROTEIN_STABILITY	GOBP_REGULATION_OF_PROTEIN_STABILITY		34	-0.3751365	-1.3071253	0.10909091	0.34328148	1.0	72	tags=18%, list=3%, signal=18%	
GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION	GOBP_NEGATIVE_REGULATION_OF_MYELOID_CELL_DIFFERENTIATION		20	-0.43254024	-1.3044945	0.15584415	0.34555414	1.0	165	tags=15%, list=7%, signal=16%	
GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION	GOBP_PROTEIN_DNA_COMPLEX_ORGANIZATION		24	-0.41031128	-1.2997283	0.13659793	0.35163754	1.0	380	tags=38%, list=17%, signal=45%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION	GOBP_POSITIVE_REGULATION_OF_PROTEIN_UBIQUITINATION		16	-0.438328	-1.2989546	0.16071428	0.35084033	1.0	316	tags=38%, list=14%, signal=43%	
GOBP_ESTABLISHMENT_OF_CELL_POLARITY	GOBP_ESTABLISHMENT_OF_CELL_POLARITY		25	-0.39014876	-1.2963349	0.15641026	0.3530002	1.0	269	tags=32%, list=12%, signal=36%	
GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE	GOBP_PROTEIN_LOCALIZATION_TO_ORGANELLE		101	-0.29520893	-1.2945217	0.06333333	0.35417187	1.0	361	tags=32%, list=16%, signal=36%	
GOBP_MICROTUBULE_BASED_MOVEMENT	GOBP_MICROTUBULE_BASED_MOVEMENT		55	-0.33033943	-1.2795577	0.09742121	0.37970218	1.0	514	tags=38%, list=23%, signal=48%	
GOBP_ENDOTHELIAL_CELL_DEVELOPMENT	GOBP_ENDOTHELIAL_CELL_DEVELOPMENT		15	-0.44886607	-1.2689924	0.18341708	0.39732435	1.0	74	tags=20%, list=3%, signal=21%	
GOBP_NEGATIVE_REGULATION_OF_SECRETION	GOBP_NEGATIVE_REGULATION_OF_SECRETION		21	-0.4124747	-1.2679888	0.18766756	0.3969673	1.0	143	tags=14%, list=6%, signal=15%	
GOBP_REGULATION_OF_CELL_DIVISION	GOBP_REGULATION_OF_CELL_DIVISION		24	-0.3797339	-1.2644616	0.1689008	0.401494	1.0	282	tags=38%, list=13%, signal=42%	
GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS	GOBP_REGULATION_OF_LIPID_METABOLIC_PROCESS		50	-0.33367664	-1.262928	0.13091922	0.4019256	1.0	69	tags=10%, list=3%, signal=10%	
GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS	GOBP_REGULATION_OF_LIPID_BIOSYNTHETIC_PROCESS		32	-0.36258885	-1.262287	0.1521739	0.40079886	1.0	69	tags=13%, list=3%, signal=13%	
GOBP_PROTEIN_POLYUBIQUITINATION	GOBP_PROTEIN_POLYUBIQUITINATION		33	-0.35720283	-1.2567067	0.15258856	0.40898043	1.0	220	tags=33%, list=10%, signal=36%	
GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT	GOBP_ORGANIC_HYDROXY_COMPOUND_TRANSPORT		42	-0.3436212	-1.2540193	0.13521127	0.41190594	1.0	49	tags=12%, list=2%, signal=12%	
GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION	GOBP_REGULATION_OF_MICROTUBULE_CYTOSKELETON_ORGANIZATION		22	-0.3873209	-1.2533392	0.1773779	0.41073197	1.0	416	tags=45%, list=19%, signal=55%	
GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND	GOBP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND		25	-0.37575752	-1.2481995	0.14285715	0.41823384	1.0	66	tags=12%, list=3%, signal=12%	
GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_PROTEASOMAL_UBIQUITIN_DEPENDENT_PROTEIN_CATABOLIC_PROCESS		16	-0.43867034	-1.2475297	0.2009804	0.41686478	1.0	251	tags=31%, list=11%, signal=35%	
GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT_SIGNALING	GOBP_MITOTIC_DNA_INTEGRITY_CHECKPOINT_SIGNALING		16	-0.43332043	-1.2426578	0.2025	0.42402175	1.0	341	tags=50%, list=15%, signal=59%	
GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION	GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION		36	-0.3502985	-1.2392436	0.17989418	0.42827377	1.0	345	tags=33%, list=15%, signal=39%	
GOBP_REGULATION_OF_MACROAUTOPHAGY	GOBP_REGULATION_OF_MACROAUTOPHAGY		25	-0.3922679	-1.2392088	0.20689656	0.42584878	1.0	85	tags=20%, list=4%, signal=21%	
GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION	GOBP_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION		34	-0.35131395	-1.2366458	0.157754	0.42834303	1.0	224	tags=24%, list=10%, signal=26%	
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE		27	-0.36926386	-1.2334574	0.191067	0.43220887	1.0	7	tags=7%, list=0%, signal=7%	
GOBP_CELLULAR_COMPONENT_DISASSEMBLY	GOBP_CELLULAR_COMPONENT_DISASSEMBLY		64	-0.3146619	-1.2293953	0.13207547	0.43802252	1.0	416	tags=34%, list=19%, signal=41%	
GOBP_CELLULAR_RESPONSE_TO_UV	GOBP_CELLULAR_RESPONSE_TO_UV		17	-0.4156676	-1.2291676	0.20466322	0.4360163	1.0	16	tags=12%, list=1%, signal=12%	
GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE	GOBP_CYTOKINE_PRODUCTION_INVOLVED_IN_IMMUNE_RESPONSE		16	-0.42422658	-1.2258017	0.23112129	0.44047818	1.0	50	tags=13%, list=2%, signal=13%	
GOBP_TRIGLYCERIDE_METABOLIC_PROCESS	GOBP_TRIGLYCERIDE_METABOLIC_PROCESS		20	-0.39103156	-1.2257246	0.23759791	0.43810093	1.0	16	tags=10%, list=1%, signal=10%	
GOBP_GLUCOSE_METABOLIC_PROCESS	GOBP_GLUCOSE_METABOLIC_PROCESS		31	-0.3573505	-1.2231696	0.18598382	0.4407399	1.0	359	tags=32%, list=16%, signal=38%	
GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY	GOBP_REGULATION_OF_ORGANELLE_ASSEMBLY		36	-0.34382665	-1.2191088	0.1966759	0.44650382	1.0	368	tags=33%, list=16%, signal=39%	
GOBP_HETEROCHROMATIN_ORGANIZATION	GOBP_HETEROCHROMATIN_ORGANIZATION		22	-0.38550425	-1.2175952	0.22413793	0.44723126	1.0	341	tags=36%, list=15%, signal=42%	
GOBP_REGULATION_OF_RESPONSE_TO_STRESS	GOBP_REGULATION_OF_RESPONSE_TO_STRESS		194	-0.25342956	-1.2147664	0.07589286	0.45053753	1.0	233	tags=19%, list=10%, signal=19%	
GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS	GOBP_CELLULAR_RESPONSE_TO_LIGHT_STIMULUS		17	-0.4156676	-1.2138244	0.22335026	0.44987833	1.0	16	tags=12%, list=1%, signal=12%	
GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS	GOBP_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS		15	-0.434406	-1.2134771	0.23797469	0.44816858	1.0	414	tags=40%, list=19%, signal=49%	
GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE	GOBP_ORGANELLE_TRANSPORT_ALONG_MICROTUBULE		16	-0.41178396	-1.2125251	0.2371134	0.4475741	1.0	297	tags=31%, list=13%, signal=36%	
GOBP_SPHINGOLIPID_METABOLIC_PROCESS	GOBP_SPHINGOLIPID_METABOLIC_PROCESS		27	-0.36361423	-1.2108952	0.18489583	0.44836867	1.0	71	tags=15%, list=3%, signal=15%	
GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS		45	-0.32117784	-1.2097778	0.16666667	0.44842848	1.0	65	tags=13%, list=3%, signal=13%	
GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS	GOBP_REGULATION_OF_REPRODUCTIVE_PROCESS		21	-0.38625714	-1.2085309	0.22191781	0.44838434	1.0	251	tags=29%, list=11%, signal=32%	
GOBP_PROTEIN_DEPOLYMERIZATION	GOBP_PROTEIN_DEPOLYMERIZATION		21	-0.38124558	-1.2078345	0.21282052	0.44738382	1.0	416	tags=38%, list=19%, signal=46%	
GOBP_STEROID_BIOSYNTHETIC_PROCESS	GOBP_STEROID_BIOSYNTHETIC_PROCESS		19	-0.39526373	-1.2068863	0.21529745	0.44669157	1.0	66	tags=16%, list=3%, signal=16%	
GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS		101	-0.2773817	-1.2038889	0.109433964	0.45021686	1.0	325	tags=26%, list=15%, signal=29%	
GOBP_REGULATION_OF_DNA_RECOMBINATION	GOBP_REGULATION_OF_DNA_RECOMBINATION		18	-0.40739396	-1.2028241	0.23173803	0.45019713	1.0	316	tags=44%, list=14%, signal=51%	
GOBP_MYELOID_CELL_DIFFERENTIATION	GOBP_MYELOID_CELL_DIFFERENTIATION		84	-0.28448212	-1.199907	0.1418919	0.453959	1.0	165	tags=12%, list=7%, signal=12%	
GOBP_RESPONSE_TO_ABIOTIC_STIMULUS	GOBP_RESPONSE_TO_ABIOTIC_STIMULUS		157	-0.2588378	-1.1976266	0.10212766	0.45622137	1.0	342	tags=22%, list=15%, signal=24%	
GOBP_PROTEIN_POLYMERIZATION	GOBP_PROTEIN_POLYMERIZATION		35	-0.338976	-1.1975526	0.19266056	0.45398283	1.0	287	tags=29%, list=13%, signal=32%	
GOBP_LIPID_MODIFICATION	GOBP_LIPID_MODIFICATION		29	-0.3571438	-1.1968848	0.21693122	0.45318243	1.0	113	tags=17%, list=5%, signal=18%	
GOBP_MAINTENANCE_OF_LOCATION	GOBP_MAINTENANCE_OF_LOCATION		21	-0.38088897	-1.1944741	0.22666667	0.45582172	1.0	68	tags=14%, list=3%, signal=15%	
GOBP_MONOSACCHARIDE_METABOLIC_PROCESS	GOBP_MONOSACCHARIDE_METABOLIC_PROCESS		40	-0.3288148	-1.1909947	0.20916906	0.46068063	1.0	359	tags=28%, list=16%, signal=32%	
GOBP_RECEPTOR_INTERNALIZATION	GOBP_RECEPTOR_INTERNALIZATION		20	-0.39188287	-1.1893598	0.23759791	0.46193483	1.0	171	tags=25%, list=8%, signal=27%	
GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS	GOBP_POSITIVE_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS		39	-0.3348896	-1.1892514	0.19889502	0.45985883	1.0	231	tags=23%, list=10%, signal=25%	
GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION	GOBP_PROTEIN_LOCALIZATION_TO_CELL_JUNCTION		27	-0.36416483	-1.1873125	0.22459893	0.46146014	1.0	84	tags=15%, list=4%, signal=15%	
GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION	GOBP_MYELOID_LEUKOCYTE_DIFFERENTIATION		54	-0.3070743	-1.1870413	0.20467836	0.4596138	1.0	165	tags=13%, list=7%, signal=14%	
GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS	GOBP_NEUTRAL_LIPID_METABOLIC_PROCESS		25	-0.36472428	-1.1862711	0.2627346	0.4588529	1.0	100	tags=12%, list=4%, signal=12%	
GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY	GOBP_POSITIVE_REGULATION_OF_APOPTOTIC_SIGNALING_PATHWAY		32	-0.33991036	-1.1740384	0.23033708	0.4819708	1.0	44	tags=9%, list=2%, signal=9%	
GOBP_NEGATIVE_REGULATION_OF_TRANSPORT	GOBP_NEGATIVE_REGULATION_OF_TRANSPORT		42	-0.31488857	-1.1736226	0.23076923	0.48045287	1.0	191	tags=17%, list=9%, signal=18%	
GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY	GOBP_INSULIN_RECEPTOR_SIGNALING_PATHWAY		19	-0.38403887	-1.1732004	0.26065162	0.47903818	1.0	310	tags=32%, list=14%, signal=36%	
GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE	GOBP_REGULATION_OF_ADAPTIVE_IMMUNE_RESPONSE		28	-0.35589492	-1.1725736	0.22281167	0.47815698	1.0	106	tags=18%, list=5%, signal=19%	
GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS	GOBP_SYNAPTIC_VESICLE_EXOCYTOSIS		22	-0.37844387	-1.1719506	0.2620865	0.47704646	1.0	171	tags=18%, list=8%, signal=19%	
GOBP_OSTEOCLAST_DIFFERENTIATION	GOBP_OSTEOCLAST_DIFFERENTIATION		24	-0.3671384	-1.1707678	0.2535211	0.4771526	1.0	68	tags=13%, list=3%, signal=13%	
GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS	GOBP_FATTY_ACID_BIOSYNTHETIC_PROCESS		22	-0.3614303	-1.1656543	0.2890625	0.4856356	1.0	71	tags=14%, list=3%, signal=14%	
GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GOBP_REGULATION_OF_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE		22	-0.3646799	-1.1571364	0.27415144	0.5015565	1.0	90	tags=14%, list=4%, signal=14%	
GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE	GOBP_PRODUCTION_OF_MOLECULAR_MEDIATOR_OF_IMMUNE_RESPONSE		27	-0.34760377	-1.1508961	0.28157896	0.5129503	1.0	412	tags=30%, list=18%, signal=36%	
GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS	GOBP_MEMBRANE_LIPID_METABOLIC_PROCESS		31	-0.33454052	-1.1415732	0.26902175	0.53154653	1.0	71	tags=13%, list=3%, signal=13%	
GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION	GOBP_POSITIVE_REGULATION_OF_CYTOKINE_PRODUCTION		58	-0.29093885	-1.1401728	0.22941177	0.53220737	1.0	280	tags=19%, list=13%, signal=21%	
GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES	GOBP_RESPONSE_TO_REACTIVE_OXYGEN_SPECIES		28	-0.34007582	-1.1397314	0.27272728	0.5308422	1.0	295	tags=29%, list=13%, signal=33%	
GOBP_REGULATION_OF_PROTEOLYSIS	GOBP_REGULATION_OF_PROTEOLYSIS		47	-0.30646783	-1.1370723	0.25958702	0.53458995	1.0	179	tags=17%, list=8%, signal=18%	
GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_ORGANELLE_ORGANIZATION		80	-0.27637535	-1.1347629	0.21355931	0.5370932	1.0	368	tags=31%, list=16%, signal=36%	
GOBP_ENDOTHELIAL_CELL_DIFFERENTIATION	GOBP_ENDOTHELIAL_CELL_DIFFERENTIATION		21	-0.36687732	-1.133813	0.2891892	0.5366544	1.0	74	tags=14%, list=3%, signal=15%	
GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS	GOBP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS		47	-0.29463014	-1.1285068	0.26647565	0.5460185	1.0	106	tags=13%, list=5%, signal=13%	
GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY	GOBP_REGULATION_OF_PROTEIN_CONTAINING_COMPLEX_DISASSEMBLY		20	-0.35829985	-1.1284335	0.30769232	0.5437338	1.0	11	tags=10%, list=0%, signal=10%	
GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE	GOBP_NEGATIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE		17	-0.3883515	-1.1282946	0.28502417	0.54162306	1.0	561	tags=53%, list=25%, signal=70%	
GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS	GOBP_REGULATION_OF_LEUKOCYTE_APOPTOTIC_PROCESS		22	-0.36184216	-1.1277622	0.3112245	0.54036695	1.0	322	tags=18%, list=14%, signal=21%	
GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION	GOBP_POSITIVE_REGULATION_OF_PHOSPHORYLATION		30	-0.3258594	-1.1251479	0.3	0.5436835	1.0	325	tags=30%, list=15%, signal=35%	
GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		34	-0.3254735	-1.1217093	0.2875	0.54895425	1.0	318	tags=38%, list=14%, signal=44%	
GOBP_OVULATION_CYCLE	GOBP_OVULATION_CYCLE		15	-0.40257463	-1.1195942	0.33819953	0.55152553	1.0	308	tags=27%, list=14%, signal=31%	
GOBP_HEART_GROWTH	GOBP_HEART_GROWTH		17	-0.37537995	-1.1182431	0.3022113	0.5523226	1.0	243	tags=24%, list=11%, signal=26%	
GOBP_INTERLEUKIN_8_PRODUCTION	GOBP_INTERLEUKIN_8_PRODUCTION		15	-0.38728562	-1.1172948	0.30226701	0.55190897	1.0	217	tags=20%, list=10%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS	GOBP_POSITIVE_REGULATION_OF_PROTEOLYSIS		30	-0.3374637	-1.1166707	0.28266665	0.55085653	1.0	280	tags=23%, list=13%, signal=26%	
GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION	GOBP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION		20	-0.365341	-1.1153591	0.3222749	0.55146694	1.0	150	tags=20%, list=7%, signal=21%	
GOBP_RESPONSE_TO_ORGANOPHOSPHORUS	GOBP_RESPONSE_TO_ORGANOPHOSPHORUS		22	-0.35493654	-1.1144637	0.3394256	0.5511015	1.0	20	tags=9%, list=1%, signal=9%	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_PERIPHERY		21	-0.34639925	-1.1130822	0.2997416	0.55171597	1.0	85	tags=19%, list=4%, signal=20%	
GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT	GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT		33	-0.31950188	-1.1123408	0.29891303	0.5510775	1.0	514	tags=36%, list=23%, signal=47%	
GOBP_LIPID_BIOSYNTHETIC_PROCESS	GOBP_LIPID_BIOSYNTHETIC_PROCESS		94	-0.26014665	-1.1091212	0.25762713	0.5563769	1.0	100	tags=11%, list=4%, signal=11%	
GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS	GOBP_REGULATION_OF_PROTEOLYSIS_INVOLVED_IN_PROTEIN_CATABOLIC_PROCESS		28	-0.33282828	-1.1053793	0.33333334	0.5630429	1.0	65	tags=14%, list=3%, signal=15%	
GOBP_ERK1_AND_ERK2_CASCADE	GOBP_ERK1_AND_ERK2_CASCADE		49	-0.29466838	-1.1025597	0.303207	0.5668801	1.0	233	tags=16%, list=10%, signal=18%	
GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION	GOBP_REGULATION_OF_PROTEIN_UBIQUITINATION		29	-0.32070562	-1.0993699	0.32984293	0.572026	1.0	345	tags=31%, list=15%, signal=36%	
GOBP_LEUKOCYTE_CELL_CELL_ADHESION	GOBP_LEUKOCYTE_CELL_CELL_ADHESION		60	-0.2727028	-1.0986835	0.3090379	0.5710924	1.0	177	tags=17%, list=8%, signal=18%	
GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS	GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS		17	-0.37160566	-1.0975168	0.32320443	0.5713289	1.0	154	tags=24%, list=7%, signal=25%	
GOBP_SEXUAL_REPRODUCTION	GOBP_SEXUAL_REPRODUCTION		114	-0.24579482	-1.0938863	0.28195488	0.5776439	1.0	486	tags=37%, list=22%, signal=45%	
GOBP_REGULATION_OF_CATALYTIC_ACTIVITY	GOBP_REGULATION_OF_CATALYTIC_ACTIVITY		80	-0.25822487	-1.0918804	0.27118644	0.58002794	1.0	282	tags=25%, list=13%, signal=28%	
GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH	GOBP_POSITIVE_REGULATION_OF_DEVELOPMENTAL_GROWTH		23	-0.343916	-1.0892724	0.33505154	0.58399385	1.0	295	tags=26%, list=13%, signal=30%	
GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR	GOBP_RESPONSE_TO_TUMOR_NECROSIS_FACTOR		38	-0.29976007	-1.0872324	0.3265306	0.5862632	1.0	43	tags=8%, list=2%, signal=8%	
GOBP_NEUROTRANSMITTER_TRANSPORT	GOBP_NEUROTRANSMITTER_TRANSPORT		36	-0.3041322	-1.0867848	0.31451613	0.584954	1.0	191	tags=17%, list=9%, signal=18%	
GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR	GOBP_DNA_DAMAGE_RESPONSE_SIGNAL_TRANSDUCTION_BY_P53_CLASS_MEDIATOR		16	-0.37318468	-1.0817584	0.35323384	0.5944658	1.0	225	tags=38%, list=10%, signal=41%	
GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION	GOBP_REGULATION_OF_ALPHA_BETA_T_CELL_ACTIVATION		16	-0.3786065	-1.0808266	0.378866	0.5941839	1.0	165	tags=25%, list=7%, signal=27%	
GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS	GOBP_GLYCEROPHOSPHOLIPID_BIOSYNTHETIC_PROCESS		25	-0.33315995	-1.0776275	0.353562	0.5992721	1.0	100	tags=16%, list=4%, signal=17%	
GOBP_LEUKOCYTE_DIFFERENTIATION	GOBP_LEUKOCYTE_DIFFERENTIATION		91	-0.24688116	-1.0730454	0.31010452	0.6082918	1.0	246	tags=15%, list=11%, signal=17%	
GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING	GOBP_REGULATION_OF_TRANS_SYNAPTIC_SIGNALING		82	-0.2526209	-1.072012	0.34323433	0.6083542	1.0	327	tags=17%, list=15%, signal=19%	
GOBP_ERBB_SIGNALING_PATHWAY	GOBP_ERBB_SIGNALING_PATHWAY		31	-0.30745694	-1.0709633	0.33150685	0.60847276	1.0	431	tags=32%, list=19%, signal=39%	
GOBP_REGULATION_OF_GTPASE_ACTIVITY	GOBP_REGULATION_OF_GTPASE_ACTIVITY		23	-0.33094773	-1.063515	0.3659148	0.6240059	1.0	282	tags=26%, list=13%, signal=30%	
GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION	GOBP_NEGATIVE_REGULATION_OF_CELL_ACTIVATION		28	-0.31781048	-1.062918	0.3661616	0.6230567	1.0	165	tags=18%, list=7%, signal=19%	
GOBP_EXOCYTOSIS	GOBP_EXOCYTOSIS		67	-0.25996485	-1.0590824	0.33554816	0.6298491	1.0	171	tags=15%, list=8%, signal=16%	
GOBP_MUSCLE_CELL_MIGRATION	GOBP_MUSCLE_CELL_MIGRATION		15	-0.3698943	-1.0567925	0.38875878	0.6330235	1.0	239	tags=20%, list=11%, signal=22%	
GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION	GOBP_POSITIVE_REGULATION_OF_LYMPHOCYTE_DIFFERENTIATION		20	-0.34181938	-1.0538452	0.4175	0.63791454	1.0	177	tags=25%, list=8%, signal=27%	
GOBP_ENDOTHELIUM_DEVELOPMENT	GOBP_ENDOTHELIUM_DEVELOPMENT		24	-0.32541642	-1.0537118	0.38285714	0.63576823	1.0	74	tags=13%, list=3%, signal=13%	
GOBP_REPRODUCTIVE_PROCESS	GOBP_REPRODUCTIVE_PROCESS		173	-0.22378337	-1.0528754	0.27232143	0.63534576	1.0	505	tags=34%, list=23%, signal=41%	
GOBP_PHOSPHOLIPID_METABOLIC_PROCESS	GOBP_PHOSPHOLIPID_METABOLIC_PROCESS		45	-0.28747153	-1.0509839	0.3566879	0.637517	1.0	100	tags=11%, list=4%, signal=11%	
GOBP_CILIUM_ORGANIZATION	GOBP_CILIUM_ORGANIZATION		46	-0.2816457	-1.0499622	0.36196318	0.6376586	1.0	514	tags=39%, list=23%, signal=50%	
GOBP_LIPID_METABOLIC_PROCESS	GOBP_LIPID_METABOLIC_PROCESS		178	-0.22210675	-1.0499009	0.2952381	0.6353402	1.0	113	tags=8%, list=5%, signal=8%	
GOBP_LEARNING	GOBP_LEARNING		21	-0.33032653	-1.0498587	0.39646465	0.6329969	1.0	322	tags=19%, list=14%, signal=22%	
GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE	GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_MEMBRANE		25	-0.32555875	-1.0489758	0.37434554	0.63253933	1.0	149	tags=20%, list=7%, signal=21%	
GOBP_TISSUE_HOMEOSTASIS	GOBP_TISSUE_HOMEOSTASIS		35	-0.29769644	-1.0484804	0.36885247	0.63130367	1.0	68	tags=9%, list=3%, signal=9%	
GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION	GOBP_POSITIVE_REGULATION_OF_CELLULAR_COMPONENT_ORGANIZATION		165	-0.22242135	-1.0465685	0.3141593	0.63346034	1.0	369	tags=25%, list=17%, signal=28%	
GOBP_CYTOSKELETON_ORGANIZATION	GOBP_CYTOSKELETON_ORGANIZATION		214	-0.21830843	-1.0457568	0.3131313	0.6330683	1.0	370	tags=24%, list=17%, signal=26%	
GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION	GOBP_ALPHA_BETA_T_CELL_DIFFERENTIATION		18	-0.35302043	-1.0439042	0.3897059	0.63495165	1.0	233	tags=28%, list=10%, signal=31%	
GOBP_TELOMERE_ORGANIZATION	GOBP_TELOMERE_ORGANIZATION		21	-0.3339685	-1.0381091	0.3918575	0.64670485	1.0	487	tags=48%, list=22%, signal=60%	
GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION	GOBP_REGULATION_OF_MYELOID_LEUKOCYTE_DIFFERENTIATION		24	-0.31943882	-1.0368404	0.4040404	0.64728916	1.0	165	tags=13%, list=7%, signal=13%	
GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION	GOBP_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION		53	-0.27358383	-1.0350862	0.37974682	0.6491359	1.0	504	tags=32%, list=23%, signal=40%	
GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT	GOBP_NEGATIVE_REGULATION_OF_CELL_DEVELOPMENT		51	-0.26510853	-1.0335809	0.3888889	0.65040463	1.0	165	tags=12%, list=7%, signal=12%	
