"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
458.542237329804,0.0454359626190235,0.113087424569318,0.401777322209448,0.687847913286677,0.805774654246016
189.577749780497,-0.403698267226234,0.277129997523612,-1.45671082464408,0.145196220494185,0.264315252039966
385.703454398177,0.0396464123324528,0.105470666785305,0.375899892746071,0.706991320253096,0.818310225308321
92.8688206954123,-0.432987732790117,0.183022408372786,-2.36576349661072,0.0179929343669546,0.0483004359200489
138.561159292215,-0.512476982748422,0.183453981597325,-2.79349065245851,0.00521425359826345,0.0170339299687367
8.41533186368186,1.23872272899372,0.583960244117168,2.12124496739743,0.0339011928964362,NA
61.1299347231823,0.126108863123363,0.264811030699317,0.47622209237407,0.633916161904904,0.764563066295707
1060.90652833081,-0.011470694759498,0.101361514832465,-0.11316617335936,0.909898813100318,0.949781703860939
25.7677389947067,1.20237754314558,0.561652048966852,2.1407872460491,0.0322911989381266,0.078921581943448
189.235231781388,1.61449859031908,0.284363184891718,5.67759357081988,1.36602806486315e-08,1.76330911371131e-07
11543.1185370342,-0.141280396581643,0.068499353232938,-2.06250701522986,0.0391594903586257,0.0925094381837529
688.598621015894,0.130191711999131,0.0647578811577906,2.01043810685997,0.0443848407169312,0.102417308151813
512.560307623222,0.370732191010116,0.120639412487703,3.07306031557395,0.00211875658876502,0.00786793138388149
210.38593914945,0.40567908055813,0.168089907015852,2.41346484009818,0.0158016523850561,0.04325014324601
1642.92522202564,0.150853833555594,0.154386138752008,0.977120321649547,0.328509588213914,0.486468274121181
11045.510370615,0.541059216943857,0.243259629030321,2.22420472768384,0.0261346731226534,0.0661519865264097
40589.7650273397,0.401185678955165,0.134910139775517,2.97372517456965,0.00294208451905829,0.0104874525677156
83.8719553988338,0.322937062511794,0.252900241698174,1.27693457445251,0.201625346478735,0.340999841547518
71.634195233577,0.368179750315905,0.257129204631296,1.43188616339341,0.152176402740835,0.274002161420012
343.658138064055,0.793647276422833,0.25489350098091,3.11364265220035,0.00184793154237468,0.00696286496192246
1119.28681523756,0.20684676030445,0.0715264432276758,2.89189215862498,0.00382929362441218,0.0131407199275726
4.64747909801573,-0.0694659724306695,2.24793572876463,-0.0309021167917666,0.975347601775059,NA
8.08083643836087,0.61533092404582,0.986045328808503,0.624039185692773,0.532601850887074,NA
12.8777394898798,0.613605477211857,0.626817622958224,0.978921866165769,0.327618587122914,NA
20.7644306115486,0.379159424310189,0.503829249278053,0.75255540414435,0.451717124641289,0.609176463931395
64.691301640783,-0.129205404967601,0.62092874212586,-0.208084110465306,0.835163293630128,0.904932608206097
8.57872595857793,0.586164910117542,0.595918977737808,0.983631889594633,0.325296539622306,NA
16685.9438442639,0.283059377799001,0.0736097215958593,3.8454075312645,0.000120352244765208,0.000642526974279161
3184.48552436704,0.213990754089337,0.0775766874412687,2.75844150024251,0.00580776992551383,0.0186159152048104
239.817051445095,0.483143374789321,0.259660272641284,1.86067498841756,0.0627900879989694,0.135535825368625
5818.21930675981,0.108670666723862,0.0733720584258257,1.48109060935944,0.138582429908674,0.254768176369302
216.703545857065,0.275523628840514,0.185849153906902,1.48251215057204,0.138204072979864,0.254159205785623
2692.77207710476,0.191450099798477,0.080344038288896,2.38287872847606,0.0171778521620566,0.0464591299828255
1197.34252672049,0.172256155077343,0.08279057788013,2.08062510841207,0.0374682338433814,0.0892565564713488
4649.73847894821,-0.0174232583425383,0.0647583845528268,-0.269050231299782,0.78789102830078,0.874182441032296
3431.86107771563,0.352927951649804,0.0968591997235872,3.6437215324613,0.000268724151463589,0.00130782857478687
197.097491697752,0.444208000275591,0.329893839634574,1.34651802157822,0.178135512393713,0.309470907187759
7837.89951913493,0.0392180476139472,0.0916039686100497,0.428126075856987,0.668559333135814,0.790092661132543
2001.50799670587,0.355121117514489,0.190666053134718,1.86252933690074,0.0625285142187748,0.135079281951062
11698.9319051906,-0.0712558443375464,0.109555221168041,-0.650410300648755,0.515427225419968,0.667030740156142
3806.99879202867,0.105953474830426,0.0564596670957351,1.87662237984448,0.0605698678245723,0.131696621196468
1307.0508228882,0.389468021902434,0.0633117716849628,6.15158937330665,7.67102779759579e-10,1.28275750991408e-08
5084.11269923306,0.0552529451751269,0.083316445876462,0.663169733104716,0.507221853717052,0.660053070674325
249.11964026795,0.858432042998012,0.44476676281663,1.93007237672553,0.0535978705531674,0.119650907549872
154.633232664287,1.09468261701581,0.546629471659014,2.00260445836091,0.0452197609580507,0.104049059409328
60.7981807391388,0.506544343047094,0.382583154745082,1.32401109867111,0.185499358725221,0.319535822037368
6861.47083640274,0.888127451355157,0.235401139954105,3.77282561812705,0.000161409105938257,0.000834204724719848
429.897633059573,0.277401839412499,0.241277429922531,1.14972146172797,0.250258611913517,0.399343074826902
3197.80677341976,-0.0824281296940015,0.103930390859034,-0.793109012798793,0.427714312219482,0.586311679594946
4768.41078436496,-0.302798864389359,0.0721813309619628,-4.19497479963238,2.72901927304046e-05,0.000171087749866902
47.5646931212636,-0.056469298179004,0.212380070152889,-0.265887934486286,0.7903255176182,0.875693007987254
9426.13239513023,0.0519213488238106,0.0376538280301605,1.37891288987197,0.167921613446682,0.295675748598003
716.345628860896,0.435456135133937,0.0993784152681452,4.38179793830461,1.17703946134484e-05,8.07661626146201e-05
1749.86013816601,0.291965523696681,0.0838053335931588,3.48385372599382,0.000494249528544005,0.00223412932659643
4493.00836507844,-0.047170720920605,0.0579989070989884,-0.813303616912943,0.416044003840716,0.575182525201762
4396.53911334862,0.246444200472376,0.0878942974703541,2.80387018913825,0.0050493229966374,0.0165787812062007
9.40815186885666,1.03624296307147,1.01418144719617,1.02175302647894,0.30689780685136,NA
1929.43643856046,0.0625815950225928,0.0872586908646006,0.71719612570971,0.473253089506322,0.628841549814385
1474.28414981438,0.173347085526544,0.106957075451412,1.62071639295421,0.105078476275193,0.204928348851392
5265.79873005197,0.122519337967475,0.0371981701058895,3.29369260957483,0.000988805691876021,0.00405620824490551
21078.9884325982,0.79180002044735,0.0731586043764886,10.8230607622391,2.67685601935059e-27,4.29012558269583e-25
52.5886877318868,0.204570253598188,0.233015030299761,0.877927287930825,0.379983179446215,0.53892821569227
10.772317251675,0.512529426247711,0.746537072278629,0.686542497726651,0.492371074994428,NA
113.904212378239,1.01024645259639,0.319368358754916,3.16326406452699,0.00156010750876786,0.0060198951714959
6.87415593636946,0.533939153221678,0.875652290096459,0.609761613440034,0.542019733303128,NA
598.310935219357,1.23154391642652,0.500527257999895,2.46049320340268,0.0138746199929245,0.0387154755775676
2206.23250717146,0.428361071743633,0.0856400100441125,5.00188021373406,5.67738643252297e-07,5.31827859856767e-06
56.5636624359742,0.293785817780683,0.227657479218443,1.29047294553757,0.19688649937123,0.335015427869452
2943.80352721388,0.181786640868225,0.117161951130138,1.55158427385957,0.12076172841635,0.228788635050967
4578.61801764207,-0.0465681435017922,0.0937619973875947,-0.496663304955931,0.619426503304857,0.75337416853225
443.684662009619,-0.0296296482191604,0.126836671605226,-0.233604744149873,0.815291844348149,0.891818427116062
108.009067792965,0.0978555156900557,0.267000296758345,0.366499651416576,0.713992272672564,0.823179349665333
8302.62698024497,0.0331984029476586,0.0532085510015541,0.623929844409574,0.532673659493735,0.681611741203564
1383.51122175245,0.172884959747697,0.118987552758359,1.45296676618598,0.146232981578502,0.265784108781857
31.8030468180286,0.830072430824778,0.408574536154217,2.03163035718767,0.0421910910692942,0.0984073762447645
45.2224061234866,0.280040956230248,0.647337435062422,0.432604297329481,0.665302266958875,0.78757114196748
16.6872872268726,0.875710284665215,0.857019308714618,1.02180928219532,0.306871175265645,0.463012063012103
