NAME	SYMBOL	RANK IN GENE LIST	RANK METRIC SCORE	RUNNING ES	CORE ENRICHMENT	
row_46	KAT2B	636	14.317447662353516	0.019502822	No	
row_47	CCNJ	639	14.291181564331055	0.021439532	No	
row_48	FOXO4	643	14.2255220413208	0.022872884	No	
row_49	NPPC	717	12.404463768005371	-0.010362326	No	
row_50	PPP2R5B	721	12.369054794311523	-0.009307851	No	
row_51	PLA2R1	757	11.844499588012695	-0.024039019	No	
row_52	MYB	760	11.732175827026367	-0.022624565	No	
row_53	TPPP	765	11.554701805114746	-0.022226244	No	
row_54	MAP10	789	11.042397499084473	-0.031241639	No	
row_55	AXIN2	798	10.901034355163574	-0.032936543	No	
row_56	BRSK1	799	10.88166618347168	-0.030715756	No	
row_57	FBXO6	849	10.099661827087402	-0.052662402	No	
row_58	IGF2	859	9.893594741821289	-0.05505287	No	
row_59	L3MBTL1	947	8.685320854187012	-0.09590648	No	
row_60	SMARCD3	978	8.233649253845215	-0.10892479	No	
row_61	BMP7	991	8.101593971252441	-0.11315085	No	
row_62	PARP9	1036	7.513423919677734	-0.13317552	No	
row_63	RHOU	1042	7.464715480804443	-0.13410187	No	
row_64	STAG3	1128	6.3563103675842285	-0.17445089	No	
row_65	SIX3	1320	4.44719934463501	-0.26712486	No	
row_66	WNT5A	1378	3.99483323097229	-0.29423705	No	
row_67	FBXO43	1401	-4.251436233520508	-0.30414844	No	
row_68	CCNB3	1435	-4.629527568817139	-0.31937215	No	
row_69	PDE3A	1438	-4.64169454574585	-0.31940475	No	
row_70	ZNF365	1465	-5.097355842590332	-0.33110332	No	
row_71	CDK15	1498	-5.555846691131592	-0.34564805	No	
row_72	SERPINE1	1509	-5.7467451095581055	-0.34937477	No	
row_73	DMC1	1515	-5.843360900878906	-0.350632	No	
row_74	ITGB1BP2	1539	-6.3507914543151855	-0.36060488	No	
row_75	CDKN2C	1571	-7.081743240356445	-0.37434825	No	
row_76	DYNLT3	1583	-7.355832576751709	-0.37823653	No	
row_77	SPRY2	1592	-7.518101215362549	-0.38062185	No	
row_78	TRIM36	1608	-7.79010009765625	-0.38638136	No	
row_79	FBXO4	1610	-7.8034234046936035	-0.38527873	No	
row_80	BTC	1615	-8.07774829864502	-0.38559002	No	
row_81	GPR3	1633	-8.551437377929688	-0.39217404	No	
row_82	CENPW	1638	-8.622353553771973	-0.39237416	No	
row_83	TUBE1	1659	-9.553336143493652	-0.40022358	No	
row_84	CCNJL	1695	-10.986427307128906	-0.41512987	No	
row_85	RAD54L	1709	-11.402409553527832	-0.41917223	No	
row_86	DDX11	1724	-11.881246566772461	-0.42360684	No	
row_87	RAD51AP1	1737	-12.401618003845215	-0.4269553	No	
row_88	GINS1	1746	-12.697366714477539	-0.42828363	Yes	
row_89	MYC	1748	-12.80810832977295	-0.42615962	Yes	
row_90	EME1	1749	-12.842201232910156	-0.4235387	Yes	
row_91	CENPU	1752	-13.052888870239258	-0.42185473	Yes	
row_92	PTTG1	1754	-13.08960247039795	-0.4196733	Yes	
row_93	SFR1	1756	-13.162274360656738	-0.417477	Yes	
row_94	LIF	1757	-13.165255546569824	-0.41479018	Yes	
row_95	EPS8	1761	-13.308174133300781	-0.41354406	Yes	
row_96	PSMC3IP	1768	-13.57345199584961	-0.41371363	Yes	
row_97	UBE2C	1776	-13.911659240722656	-0.41430417	Yes	
row_98	ZWINT	1779	-13.957137107849121	-0.41243562	Yes	
row_99	CENPM	1806	-15.631635665893555	-0.4219843	Yes	
row_100	KIF15	1809	-15.736391067504883	-0.41975266	Yes	
row_101	CEP55	1812	-15.867593765258789	-0.4174942	Yes	
row_102	STMN1	1819	-16.177413940429688	-0.41713238	Yes	
row_103	CDK6	1833	-16.843692779541016	-0.42006424	Yes	
row_104	KIF22	1835	-16.927169799804688	-0.41709962	Yes	
row_105	RBBP8	1849	-17.888973236083984	-0.41981816	Yes	
row_106	WDR76	1851	-17.965126037597656	-0.4166417	Yes	
row_107	CDCA5	1857	-18.079177856445312	-0.4154018	Yes	
row_108	RFC4	1863	-18.447935104370117	-0.4140866	Yes	
row_109	PLK4	1867	-18.512208938598633	-0.41177842	Yes	
row_110	BUB1	1870	-18.570650100708008	-0.40896833	Yes	
row_111	DBF4B	1877	-18.884918212890625	-0.40805393	Yes	
row_112	CEP135	1882	-19.119731903076172	-0.4061117	Yes	
row_113	CENPK	1888	-19.22389030456543	-0.40463817	Yes	
row_114	TOP1	1893	-19.507122039794922	-0.40261686	Yes	
row_115	BRCA1	1894	-19.52715492248535	-0.39863166	Yes	
row_116	POC1A	1896	-19.614532470703125	-0.3951186	Yes	
row_117	TIPIN	1900	-19.845184326171875	-0.39253834	Yes	
row_118	NEK6	1905	-20.01072120666504	-0.39041427	Yes	
row_119	CEP97	1911	-20.289716720581055	-0.38872322	Yes	
row_120	CKS2	1918	-20.644887924194336	-0.38744962	Yes	
row_121	PAXIP1	1919	-20.678558349609375	-0.38322943	Yes	
row_122	ATAD5	1922	-20.90945053100586	-0.37994206	Yes	
row_123	MAPRE2	1923	-20.9261474609375	-0.37567133	Yes	
row_124	CAV2	1928	-21.08849334716797	-0.37332729	Yes	
row_125	XRCC4	1929	-21.121776580810547	-0.36901665	Yes	
row_126	KNSTRN	1931	-21.192279815673828	-0.36518157	Yes	
row_127	CLSPN	1937	-21.641185760498047	-0.3632147	Yes	
row_128	UHRF1	1944	-22.126375198364258	-0.36163878	Yes	
row_129	MELK	1945	-22.155696868896484	-0.35711712	Yes	
row_130	HAUS5	1949	-22.457015991210938	-0.35400385	Yes	
row_131	CDC45	1950	-22.53217315673828	-0.34940535	Yes	
row_132	NCAPG	1951	-22.605249404907227	-0.34479195	Yes	
